9.496712678729897217e-01,0.000000000000000000e+00,1.000000000000000082e-05
8.504352323451445095e-01,0.000000000000000000e+00,2.000000000000000164e-05
7.801175313534530753e-01,0.000000000000000000e+00,3.000000000000000076e-05
7.318527352928817509e-01,0.000000000000000000e+00,4.000000000000000327e-05
7.208823854932765451e-01,0.000000000000000000e+00,5.000000000000000240e-05
7.038527627455414271e-01,0.000000000000000000e+00,6.000000000000000152e-05
7.028648763172296032e-01,0.000000000000000000e+00,6.999999999999999387e-05
6.915155567331111586e-01,0.000000000000000000e+00,8.000000000000000654e-05
6.778790137413206462e-01,0.000000000000000000e+00,9.000000000000000567e-05
7.297021150588989258e-01,7.231104163821580055e-01,1.000000000000000048e-04
6.329976880904470971e-01,7.231104163821580055e-01,9.765625000000007692e-18
6.285092522255817382e-01,7.231104163821580055e-01,9.536743164062513285e-31
6.308664592397569271e-01,7.231104163821580055e-01,9.313225746154802405e-44
6.291572114178665132e-01,7.231104163821580055e-01,9.094947017729303459e-57
6.273920202921489109e-01,7.231104163821580055e-01,8.881784197001277048e-70
6.274181859267135009e-01,7.231104163821580055e-01,8.673617379884067358e-83
6.270995229355108558e-01,7.231104163821580055e-01,8.470329472543039624e-96
6.272610260008575356e-01,7.231104163821580055e-01,8.271806125530316744e-109
6.272559838077997885e-01,7.231104163821580055e-01,8.077935669463205678e-122
6.499271392822265625e-01,6.741984137287240220e-01,7.888609052210167576e-135
6.238618003259791545e-01,6.741984137287240220e-01,7.703719777548996593e-148
6.233280704389163596e-01,6.741984137287240220e-01,7.523163845262694827e-161
6.229738096066091968e-01,6.741984137287240220e-01,7.346839692639355571e-174
6.229832652501037238e-01,6.741984137287240220e-01,7.174648137343124286e-187
6.250440119031422936e-01,6.741984137287240220e-01,7.006492321624150144e-200
6.247417002470044833e-01,6.741984137287240220e-01,6.842277657836087869e-213
6.252680175144560426e-01,6.741984137287240220e-01,6.681911775230559574e-226
6.261491054452760219e-01,6.741984137287240220e-01,6.525304467998597364e-239
6.259544082275373400e-01,6.741984137287240220e-01,6.372367644529883846e-252
6.003069877624511719e-01,6.578200337649859897e-01,6.223015277861216636e-265
6.189857243311287505e-01,6.578200337649859897e-01,6.077163357286347078e-278
6.210334375130003304e-01,6.578200337649859897e-01,5.934729841099950516e-291
6.209909256510560693e-01,6.578200337649859897e-01,5.795634610449173381e-304
6.219351729401328965e-01,6.578200337649859897e-01,5.659799638004441944e-317
6.219974579568394724e-01,6.578200337649859897e-01,0.000000000000000000e+00
6.225412536083957393e-01,6.578200337649859897e-01,0.000000000000000000e+00
6.229974340525231691e-01,6.578200337649859897e-01,0.000000000000000000e+00
6.237540606330247428e-01,6.578200337649859897e-01,0.000000000000000000e+00
6.246202693596796252e-01,6.578200337649859897e-01,0.000000000000000000e+00
5.955796241760253906e-01,6.497075658753553862e-01,0.000000000000000000e+00
6.173228503453849214e-01,6.497075658753553862e-01,0.000000000000000000e+00
6.195724551653980505e-01,6.497075658753553862e-01,0.000000000000000000e+00
6.208723321111495608e-01,6.497075658753553862e-01,0.000000000000000000e+00
6.220719557896516871e-01,6.497075658753553862e-01,0.000000000000000000e+00
6.231503857229045984e-01,6.497075658753553862e-01,0.000000000000000000e+00
6.249998173677980828e-01,6.497075658753553862e-01,0.000000000000000000e+00
6.256883729796607341e-01,6.497075658753553862e-01,0.000000000000000000e+00
6.264111252685313769e-01,6.497075658753553862e-01,0.000000000000000000e+00
6.261539717228642443e-01,6.497075658753553862e-01,0.000000000000000000e+00
6.837902069091796875e-01,6.450903699077213949e-01,0.000000000000000000e+00
6.190342873629957055e-01,6.450903699077213949e-01,0.000000000000000000e+00
6.248135196035774497e-01,6.450903699077213949e-01,0.000000000000000000e+00
6.260924321472446374e-01,6.450903699077213949e-01,0.000000000000000000e+00
6.265917631456084935e-01,6.450903699077213949e-01,0.000000000000000000e+00
6.259304938202132629e-01,6.450903699077213949e-01,0.000000000000000000e+00
6.256262747301237770e-01,6.450903699077213949e-01,0.000000000000000000e+00
6.259208602163829349e-01,6.450903699077213949e-01,0.000000000000000000e+00
6.259094228161110607e-01,6.450903699077213949e-01,0.000000000000000000e+00
6.259463328897093559e-01,6.450903699077213949e-01,0.000000000000000000e+00
6.961786150932312012e-01,6.420539149980117877e-01,0.000000000000000000e+00
6.310043393975437453e-01,6.420539149980117877e-01,0.000000000000000000e+00
6.301525454616072608e-01,6.420539149980117877e-01,0.000000000000000000e+00
6.296672197275383631e-01,6.420539149980117877e-01,0.000000000000000000e+00
6.284633654905971145e-01,6.420539149980117877e-01,0.000000000000000000e+00
6.279571614341583619e-01,6.420539149980117877e-01,0.000000000000000000e+00
6.278320713566860611e-01,6.420539149980117877e-01,0.000000000000000000e+00
6.276675775625906173e-01,6.420539149980117877e-01,0.000000000000000000e+00
6.277844038944268013e-01,6.420539149980117877e-01,0.000000000000000000e+00
6.274647834430656657e-01,6.420539149980117877e-01,0.000000000000000000e+00
7.071782946586608887e-01,6.398642467634659825e-01,0.000000000000000000e+00
6.282562619388694092e-01,6.398642467634659825e-01,0.000000000000000000e+00
6.276987586448441458e-01,6.398642467634659825e-01,0.000000000000000000e+00
6.278763720363477185e-01,6.398642467634659825e-01,0.000000000000000000e+00
6.263120314129569932e-01,6.398642467634659825e-01,0.000000000000000000e+00
6.260873072161645680e-01,6.398642467634659825e-01,0.000000000000000000e+00
6.248855790163633239e-01,6.382425929181337887e-01,0.000000000000000000e+00
6.258181022339303068e-01,6.382425929181337887e-01,0.000000000000000000e+00
6.255339981241618830e-01,6.382425929181337887e-01,0.000000000000000000e+00
6.263715584124629476e-01,6.382425929181337887e-01,0.000000000000000000e+00
6.619892120361328125e-01,6.368603465250252116e-01,0.000000000000000000e+00
6.229279684548331142e-01,6.368603465250252116e-01,0.000000000000000000e+00
6.208482432128185069e-01,6.368603465250252116e-01,0.000000000000000000e+00
6.208561399450334140e-01,6.368603465250252116e-01,0.000000000000000000e+00
6.205087153988882998e-01,6.368603465250252116e-01,0.000000000000000000e+00
6.218837148653056923e-01,6.368603465250252116e-01,0.000000000000000000e+00
6.227531288804706300e-01,6.368603465250252116e-01,0.000000000000000000e+00
6.240184097929449836e-01,6.368603465250252116e-01,0.000000000000000000e+00
6.238969635874144215e-01,6.368603465250252116e-01,0.000000000000000000e+00
6.235443264345217340e-01,6.368603465250252116e-01,0.000000000000000000e+00
7.229304313659667969e-01,6.357245195352309031e-01,0.000000000000000000e+00
6.209615492584681373e-01,6.357245195352309031e-01,0.000000000000000000e+00
6.223831505917790663e-01,6.357245195352309031e-01,0.000000000000000000e+00
6.227504332794303599e-01,6.357245195352309031e-01,0.000000000000000000e+00
6.222958080935061531e-01,6.357245195352309031e-01,0.000000000000000000e+00
6.231914215578052696e-01,6.357245195352309031e-01,0.000000000000000000e+00
6.241540617732557195e-01,6.357245195352309031e-01,0.000000000000000000e+00
6.236865520052154999e-01,6.357245195352309031e-01,0.000000000000000000e+00
6.239413821444231845e-01,6.357245195352309031e-01,0.000000000000000000e+00
6.245192471937122125e-01,6.357245195352309031e-01,0.000000000000000000e+00
6.290315985679626465e-01,6.348140750236722640e-01,0.000000000000000000e+00
6.279024281124077067e-01,6.348140750236722640e-01,0.000000000000000000e+00
6.273402190623591501e-01,6.348140750236722640e-01,0.000000000000000000e+00
6.237390208679972625e-01,6.348140750236722640e-01,0.000000000000000000e+00
6.253152130696542077e-01,6.348140750236722640e-01,0.000000000000000000e+00
6.262602455720691630e-01,6.348140750236722640e-01,0.000000000000000000e+00
6.269606307719194360e-01,6.348140750236722640e-01,0.000000000000000000e+00
6.269597130988361355e-01,6.348140750236722640e-01,0.000000000000000000e+00
6.270723194441991666e-01,6.348140750236722640e-01,0.000000000000000000e+00
6.271616274389654189e-01,6.348140750236722640e-01,0.000000000000000000e+00
6.427932977676391602e-01,6.339121769265114725e-01,0.000000000000000000e+00
6.270744552706727371e-01,6.339121769265114725e-01,0.000000000000000000e+00
6.259434190555591693e-01,6.339121769265114725e-01,0.000000000000000000e+00
6.253571520216044677e-01,6.339121769265114725e-01,0.000000000000000000e+00
6.262085097389030741e-01,6.339121769265114725e-01,0.000000000000000000e+00
6.262162036286618161e-01,6.339121769265114725e-01,0.000000000000000000e+00
6.258597836121544411e-01,6.339121769265114725e-01,0.000000000000000000e+00
6.258629947348089972e-01,6.339121769265114725e-01,0.000000000000000000e+00
6.258139466673842133e-01,6.339121769265114725e-01,0.000000000000000000e+00
6.255141421904442112e-01,6.339121769265114725e-01,0.000000000000000000e+00
6.143578290939331055e-01,6.332767564831338625e-01,0.000000000000000000e+00
6.264257968062221238e-01,6.332767564831338625e-01,0.000000000000000000e+00
6.266539523850626070e-01,6.332767564831338625e-01,0.000000000000000000e+00
6.254719038342320125e-01,6.332767564831338625e-01,0.000000000000000000e+00
6.289552322349643010e-01,6.332767564831338625e-01,0.000000000000000000e+00
6.274842261792180631e-01,6.332767564831338625e-01,0.000000000000000000e+00
6.274164231763703636e-01,6.332767564831338625e-01,0.000000000000000000e+00
6.265913698710661173e-01,6.332767564831338625e-01,0.000000000000000000e+00
6.274769968456692659e-01,6.332767564831338625e-01,0.000000000000000000e+00
6.268298846900000054e-01,6.332767564831338625e-01,0.000000000000000000e+00
6.421607732772827148e-01,6.327393954547451127e-01,0.000000000000000000e+00
6.230113689262087862e-01,6.327393954547451127e-01,0.000000000000000000e+00
6.279836890116259340e-01,6.327393954547451127e-01,0.000000000000000000e+00
6.263805960499962966e-01,6.327393954547451127e-01,0.000000000000000000e+00
6.248662904313675437e-01,6.327393954547451127e-01,0.000000000000000000e+00
6.248386219114124840e-01,6.327393954547451127e-01,0.000000000000000000e+00
6.252692074029894131e-01,6.327393954547451127e-01,0.000000000000000000e+00
6.258695605137889473e-01,6.327393954547451127e-01,0.000000000000000000e+00
6.253189843394485470e-01,6.327393954547451127e-01,0.000000000000000000e+00
6.258094653437590305e-01,6.327393954547451127e-01,0.000000000000000000e+00
6.704505681991577148e-01,6.324087522055040766e-01,0.000000000000000000e+00
6.311069614816420259e-01,6.324087522055040766e-01,0.000000000000000000e+00
6.305428701846753636e-01,6.324087522055040766e-01,0.000000000000000000e+00
6.307603629720567318e-01,6.324087522055040766e-01,0.000000000000000000e+00
6.285474157690109642e-01,6.324087522055040766e-01,0.000000000000000000e+00
6.278518224190808850e-01,6.324087522055040766e-01,0.000000000000000000e+00
6.277968190275690086e-01,6.324087522055040766e-01,0.000000000000000000e+00
6.274387940190487845e-01,6.324087522055040766e-01,0.000000000000000000e+00
6.272520150584675047e-01,6.324087522055040766e-01,0.000000000000000000e+00
6.278231231274535862e-01,6.324087522055040766e-01,0.000000000000000000e+00
7.142950296401977539e-01,6.319581886630574186e-01,0.000000000000000000e+00
6.274481545580495867e-01,6.319581886630574186e-01,0.000000000000000000e+00
6.268763174465046273e-01,6.316730245288698642e-01,0.000000000000000000e+00
6.270208727085708755e-01,6.316730245288698642e-01,0.000000000000000000e+00
6.277100465392828621e-01,6.316730245288698642e-01,0.000000000000000000e+00
6.272570314759503551e-01,6.316730245288698642e-01,0.000000000000000000e+00
6.271871027851263491e-01,6.316730245288698642e-01,0.000000000000000000e+00
6.267908530976734616e-01,6.316730245288698642e-01,0.000000000000000000e+00
6.267706950133510313e-01,6.316730245288698642e-01,0.000000000000000000e+00
6.271130599734785482e-01,6.316730245288698642e-01,0.000000000000000000e+00
7.158442139625549316e-01,6.313579305049716872e-01,0.000000000000000000e+00
6.222616605239339460e-01,6.313579305049716872e-01,0.000000000000000000e+00
6.264664210490326068e-01,6.313579305049716872e-01,0.000000000000000000e+00
6.282616299252177239e-01,6.313579305049716872e-01,0.000000000000000000e+00
6.272045272841417773e-01,6.313579305049716872e-01,0.000000000000000000e+00
6.265091595059620877e-01,6.313579305049716872e-01,0.000000000000000000e+00
6.253350249146066853e-01,6.313579305049716872e-01,0.000000000000000000e+00
6.245797046921222062e-01,6.313579305049716872e-01,0.000000000000000000e+00
6.252177811591663747e-01,6.313579305049716872e-01,0.000000000000000000e+00
6.248977243172606499e-01,6.313579305049716872e-01,0.000000000000000000e+00
6.286557316780090332e-01,6.310854304840027851e-01,0.000000000000000000e+00
6.289478239446583130e-01,6.310854304840027851e-01,0.000000000000000000e+00
6.293440731010626621e-01,6.310854304840027851e-01,0.000000000000000000e+00
6.280225426255666710e-01,6.310854304840027851e-01,0.000000000000000000e+00
6.285431381324282363e-01,6.310854304840027851e-01,0.000000000000000000e+00
6.272892006737981196e-01,6.310854304840027851e-01,0.000000000000000000e+00
6.283921838897634782e-01,6.310854304840027851e-01,0.000000000000000000e+00
6.273295982673062765e-01,6.310854304840027851e-01,0.000000000000000000e+00
6.274931885850860702e-01,6.310854304840027851e-01,0.000000000000000000e+00
6.281695394682699218e-01,6.310854304840027851e-01,0.000000000000000000e+00
5.900199413299560547e-01,6.308172280256855169e-01,0.000000000000000000e+00
6.227843277525193511e-01,6.308172280256855169e-01,0.000000000000000000e+00
6.265860490537994432e-01,6.308172280256855169e-01,0.000000000000000000e+00
6.258836455915457453e-01,6.308172280256855169e-01,0.000000000000000000e+00
6.266375060687933152e-01,6.308172280256855169e-01,0.000000000000000000e+00
6.259941330213032451e-01,6.308172280256855169e-01,0.000000000000000000e+00
6.251672046156770968e-01,6.308172280256855169e-01,0.000000000000000000e+00
6.245726161608512461e-01,6.308172280256855169e-01,0.000000000000000000e+00
6.245576954364181477e-01,6.308172280256855169e-01,0.000000000000000000e+00
6.254042832224271375e-01,6.308172280256855169e-01,0.000000000000000000e+00
6.076080203056335449e-01,6.305370353202541800e-01,0.000000000000000000e+00
6.329392070817475568e-01,6.305370353202541800e-01,0.000000000000000000e+00
6.313991327190873193e-01,6.305370353202541800e-01,0.000000000000000000e+00
6.289504992209399292e-01,6.305370353202541800e-01,0.000000000000000000e+00
6.286794653259905052e-01,6.305370353202541800e-01,0.000000000000000000e+00
6.270188702318720830e-01,6.305370353202541800e-01,0.000000000000000000e+00
6.257891701580878818e-01,6.305370353202541800e-01,0.000000000000000000e+00
6.258540203669952229e-01,6.305370353202541800e-01,0.000000000000000000e+00
6.259933293386642505e-01,6.305370353202541800e-01,0.000000000000000000e+00
6.261024300451416558e-01,6.305370353202541800e-01,0.000000000000000000e+00
5.810962915420532227e-01,6.302979922632028220e-01,0.000000000000000000e+00
6.262696214241556536e-01,6.302979922632028220e-01,0.000000000000000000e+00
6.247942987366101875e-01,6.302979922632028220e-01,0.000000000000000000e+00
6.255933327532290367e-01,6.302979922632028220e-01,0.000000000000000000e+00
6.235551562095223987e-01,6.302979922632028220e-01,0.000000000000000000e+00
6.238657125455890906e-01,6.302979922632028220e-01,0.000000000000000000e+00
6.231829281059556580e-01,6.302979922632028220e-01,0.000000000000000000e+00
6.225151999530710301e-01,6.302979922632028220e-01,0.000000000000000000e+00
6.233523348892821003e-01,6.302979922632028220e-01,0.000000000000000000e+00
6.241319448119659885e-01,6.302979922632028220e-01,0.000000000000000000e+00
6.320906877517700195e-01,6.301255697009896517e-01,0.000000000000000000e+00
6.313991416798959699e-01,6.301255697009896517e-01,0.000000000000000000e+00
6.260604816882764379e-01,6.301255697009896517e-01,0.000000000000000000e+00
6.245306439177934488e-01,6.301255697009896517e-01,0.000000000000000000e+00
6.257423678241168519e-01,6.301255697009896517e-01,0.000000000000000000e+00
6.259586945503295974e-01,6.301255697009896517e-01,0.000000000000000000e+00
